15.188657363309,12.861187979732,14.325049083686,14.033720550873,14.813686661328,14.629806902348,15.029268320514,15.11673327806,14.966738032175,14.126270672886,14.817246075098,13.931893491195
17.897276329095,16.447121708676,16.250751184561,21.049722570915,16.938537791085,15.961990986403,16.351844314939,16.864869644471,15.286648261678,15.993315253958,16.814852298266,16.168666650346
20.081821157844,16.081131278711,20.006840871078,17.239042035812,18.908703353218,20.441477537259,16.554375955657,18.700481486114,18.007946517995,16.196387311107,22.647174906597,17.303161967181
16.352407749132,16.034009408816,15.98721879151,15.166807449785,16.630974141341,15.73508576178,15.912621493943,16.953757449843,15.053797575672,14.681449574424,15.30059759033,15.59230831367
19.420221419953,18.824252973226,18.809904305977,20.116784037216,20.50396303157,19.65515199636,20.004062087486,20.642310917143,19.481529714065,19.141123804793,21.043882721589,18.914875098715
15.822186138766,14.704673941732,14.014477523228,14.841711906317,15.993139090576,15.637776553322,15.855571346337,15.810723553727,15.67408670361,15.601558418792,15.364879025211,15.533084087688
19.135704186497,18.404641047104,19.826864432448,21.373169670042,18.427943969893,19.02098340257,19.86686741687,20.132410900298,19.5103839653,19.261946596054,19.823076187056,19.605936303637
19.069781556261,17.893935709638,18.864117083237,17.874155424213,18.399722039155,18.838758667306,19.369249713726,20.268937135974,18.903999662922,17.863602039235,18.670017248717,19.395886329171
20.447265625,17.908984375,20.544771554939,27.205419123989,20.137110250195,21.902863549571,19.353591830036,20.453099921949,20.846001729743,18.297063413124,20.495834020325,25.762670912678
17.226641058849,15.578818103978,15.748302554743,18.594772346664,16.550881856145,15.556247969582,16.332431030782,16.175507956404,16.843150735078,15.563474496335,18.040639755002,18.445809406856
29.141310499001,29.90011630849,30.293171177103,30.0218609286,29.807641747471,29.958901949123,29.832585385097,31.151731452061,29.658021677226,30.09104141757,29.469807036146,26.837981970402
22.187534385977,22.011467459191,22.805609511594,23.672326212696,23.341273818636,22.015799657753,23.313473924026,24.057553265879,22.746920676435,22.345291452259,23.060112723665,23.045219749881
16.155700320074,16.603687364017,16.355361927195,16.494970306435,16.482132919207,16.22270845239,16.606343061698,16.73648300215,16.75356006764,16.827270643494,15.992742799959,16.22270845239
16.295095953388,11.179533569215,16.670112870537,11.727443656778,12.006934546476,12.533728372828,17.08878671731,17.996532262979,16.740409920912,12.054746242747,16.828756199354,16.367793339772
18.336609576553,17.601478627255,20.505001481453,19.470704006639,19.240229220066,18.241886896111,21.434417058067,21.553971967611,19.292208754831,19.026361606876,19.210192156679,18.392424126765
23.097201408193,20.253905873312,24.350468424653,23.141252734565,22.62008967779,22.004105618327,23.017868398811,23.350526124961,22.972430498726,21.92815459736,23.250803287534,23.308143024488
25.646408739822,22.058958639292,25.987527056263,25.502757203879,25.080884778054,21.48000523743,24.653932875913,24.69596373904,25.351359061202,24.242192922373,24.346858755289,21.309108967763
21.883677526916,22.492403319616,22.839116111662,21.938556571361,22.864628746411,22.031371831029,23.532701171871,24.165743530883,22.3239957543,18.861393214714,22.266626930582,21.513675520597
22.802024134712,24.343212882444,24.548198350184,25.792985403012,22.561913521685,23.872247612657,24.397863906498,25.228514622942,22.974901109689,20.084159736469,25.302107624465,25.731561258501
24.452653250242,24.100986368722,24.613349133476,24.88702132772,25.61491441196,24.125126497402,25.434894100244,25.337965826148,24.793649826254,25.149450995293,24.149972906946,24.444717004971
14.059152249083,14.31390592508,14.825860292841,14.858814826619,15.112675057305,14.762491813741,17.490535561512,16.372727377631,14.463321553559,19.191822798145,16.293701939719,19.199166931517
23.617064462654,22.003260811255,27.046222032304,23.220582566161,22.56251873322,21.757032638627,26.915364173893,24.01509824772,24.922025017887,20.631662098751,22.926449169752,25.166887817758
24.390229617231,23.356030278937,24.370762852879,22.363354598679,24.686397325058,22.940416197456,24.722018984222,23.250803287534,23.168645654855,20.635085531123,24.165005892108,21.589029196345
13.107130366906,16.857542257311,16.809857355769,16.713109171799,16.811786640448,16.752359507612,16.801655424392,16.801655424392,16.593825716304,16.79138694371,16.588936927035,17.037908478372
23.883483466,27.802688754024,24.780475264726,25.041038935744,23.886814927239,23.559057650672,26.2359375,24.427027869795,24.782281201338,22.773709696326,26.886880243413,25.367573009178
16.027371378388,16.678262673336,17.02315303514,16.558169613729,16.596627134046,14.968564472363,15.905268418878,15.343484277231,15.352548294869,15.76613100062,19.115055433827,13.842950209685
25.104977561952,26.188089875169,25.364890316597,26.347615526761,25.249703842948,24.08115998269,26.830008517669,26.964126656931,24.924676364342,26.819141399317,24.852610953442,24.939452166403
41.84476301635,42.093808724207,41.326020444997,42.140906706743,42.400809830903,41.515278772785,42.390012349286,42.530165793721,42.517003398082,41.540356385902,42.073866783471,40.006179332268
31.849777781431,30.162610586496,30.678991807588,31.46718297093,33.980853526244,33.052399296317,32.967050913342,32.334279873027,31.488696501628,29.216558511566,34.584744771689,33.16360304084
34.321691619514,33.279438954539,32.617772262722,33.104748563332,26.378759034925,31.988944051092,27.638616597822,30.444952645743,31.252323679224,32.387031962662,31.929263133343,27.156866946746
28.129591639077,28.167555695297,28.651898268947,29.479702448385,28.966618760936,29.726439306578,29.367000448327,29.22447512427,29.060153245732,28.068820844725,28.860311892616,29.785677505685
24.47224024073,25.217147908517,25.914205602333,25.633152783066,25.872137059006,25.61827511758,24.881437698011,25.867084236148,25.092319438458,24.780101520373,24.59434134918,26.061746670551
36.478268359394,34.966613540633,36.827405725899,35.737814793997,35.637333391403,35.913959681439,35.812990834333,36.89750372654,35.218070645622,35.973623149469,35.654592972014,35.220566168788
36.16235420733,36.845859778441,35.786466084054,36.351616766024,35.461884316232,36.703624610797,36.105568310003,36.597849264687,35.958013138498,35.83624911299,35.606245748859,36.4458794838
31.897102215719,32.225918763629,31.949734043963,32.060904466967,33.035305846321,32.235458905994,32.729056529023,33.992441165647,32.508340136129,33.144491824736,32.563893969241,32.691791349512
34.351689628347,35.038045388317,34.876666014334,35.120842629928,33.55271018803,33.437648163369,34.425322132917,35.290075196132,34.456243173409,31.16131647818,35.120842629928,37.364749889458
17.886833275904,17.941952772204,18.603340968762,19.456124132005,18.751886185661,18.873406594465,19.617912215116,19.606419748644,18.704629403202,18.429577383404,20.218993878035,18.904090461062
45.391477899151,47.849935769543,48.278984422977,48.735024524016,48.264900757606,48.853989512217,48.775069156443,48.974801178899,47.715367172243,48.257676770744,47.55466673982,47.94892419716
