12.861187979732,14.629806902348,15.11673327806,14.126270672886,13.931893491195
16.447121708676,15.961990986403,16.864869644471,15.993315253958,16.168666650346
16.081131278711,20.441477537259,18.700481486114,16.196387311107,17.303161967181
16.034009408816,15.73508576178,16.953757449843,14.681449574424,15.59230831367
18.824252973226,19.65515199636,20.642310917143,19.141123804793,18.914875098715
14.704673941732,15.637776553322,15.810723553727,15.601558418792,15.533084087688
18.404641047104,19.02098340257,20.132410900298,19.261946596054,19.605936303637
17.893935709638,18.838758667306,20.268937135974,17.863602039235,19.395886329171
17.908984375,21.902863549571,20.453099921949,18.297063413124,25.762670912678
15.578818103978,15.556247969582,16.175507956404,15.563474496335,18.445809406856
29.90011630849,29.958901949123,31.151731452061,30.09104141757,26.837981970402
22.011467459191,22.015799657753,24.057553265879,22.345291452259,23.045219749881
16.603687364017,16.22270845239,16.73648300215,16.827270643494,16.22270845239
28.158457257305,28.271113497324,28.902812087408,28.183763949161,28.68559744655
11.179533569215,12.533728372828,17.996532262979,12.054746242747,16.367793339772
17.601478627255,18.241886896111,21.553971967611,19.026361606876,18.392424126765
20.253905873312,22.004105618327,23.350526124961,21.92815459736,23.308143024488
22.058958639292,21.48000523743,24.69596373904,23.242192922373,21.309108967763
22.492403319616,22.031371831029,24.165743530883,18.861393214714,21.513675520597
24.343212882444,23.872247612657,25.228514622942,20.084159736469,25.731561258501
24.100986368722,24.125126497402,25.337965826148,25.149450995293,24.444717004971
14.31390592508,14.762491813741,16.372727377631,19.191822798145,19.199166931517
22.003260811255,21.757032638627,24.01509824772,20.631662098751,25.166887817758
23.356030278937,22.940416197456,23.250803287534,20.635085531123,21.589029196345
16.857542257311,16.752359507612,16.801655424392,16.79138694371,17.037908478372
27.802688754024,23.559057650672,24.427027869795,22.773709696326,25.367573009178
16.678262673336,14.968564472363,15.343484277231,15.76613100062,13.842950209685
26.188089875169,24.08115998269,26.964126656931,26.819141399317,24.939452166403
42.093808724207,41.515278772785,42.530165793721,41.540356385902,40.006179332268
30.162610586496,33.052399296317,32.334279873027,29.216558511566,33.16360304084
33.279438954539,31.988944051092,30.444952645743,32.387031962662,27.156866946746
28.167555695297,29.726439306578,29.22447512427,28.068820844725,29.785677505685
25.217147908517,25.61827511758,25.867084236148,24.780101520373,26.061746670551
34.966613540633,35.913959681439,36.89750372654,35.973623149469,35.220566168788
36.845859778441,36.703624610797,36.597849264687,35.83624911299,36.4458794838
32.225918763629,32.235458905994,33.992441165647,33.144491824736,32.691791349512
35.038045388317,33.437648163369,35.290075196132,31.16131647818,37.364749889458
17.941952772204,18.873406594465,19.606419748644,18.429577383404,18.904090461062
47.849935769543,48.853989512217,48.974801178899,48.257676770744,47.94892419716
37.452907507707,38.972272993583,38.871959751385,36.165248216041,37.372453838873
