15.188657363309,14.325049083686,14.813686661328,15.029268320514,14.966738032175,14.817246075098
17.897276329095,16.250751184561,16.938537791085,16.351844314939,15.286648261678,16.814852298266
20.081821157844,20.006840871078,18.908703353218,16.554375955657,18.007946517995,22.647174906597
16.352407749132,15.98721879151,16.630974141341,15.912621493943,15.053797575672,15.30059759033
19.420221419953,18.809904305977,20.50396303157,20.004062087486,19.481529714065,21.043882721589
15.822186138766,14.014477523228,15.993139090576,15.855571346337,15.67408670361,15.364879025211
19.135704186497,19.826864432448,18.427943969893,19.86686741687,19.5103839653,19.823076187056
19.069781556261,18.864117083237,18.399722039155,19.369249713726,18.903999662922,18.670017248717
20.447265625,20.544771554939,20.137110250195,19.353591830036,20.846001729743,20.495834020325
17.226641058849,15.748302554743,16.550881856145,16.332431030782,16.843150735078,18.040639755002
29.141310499001,30.293171177103,29.807641747471,29.832585385097,29.658021677226,29.469807036146
22.187534385977,22.805609511594,23.341273818636,23.313473924026,22.746920676435,23.060112723665
16.155700320074,16.355361927195,16.482132919207,16.606343061698,16.75356006764,15.992742799959
19.379554620269,25.243388019836,19.978835137215,26.938606253479,13.16796432559,16.70830840989
16.295095953388,16.670112870537,12.006934546476,17.08878671731,16.740409920912,16.828756199354
18.336609576553,20.505001481453,19.240229220066,21.434417058067,19.292208754831,19.210192156679
23.097201408193,24.350468424653,22.62008967779,23.017868398811,22.972430498726,23.250803287534
25.646408739822,25.987527056263,25.080884778054,24.653932875913,25.351359061202,24.346858755289
21.883677526916,22.839116111662,22.864628746411,23.532701171871,22.3239957543,22.266626930582
22.802024134712,24.548198350184,22.561913521685,24.397863906498,22.974901109689,25.302107624465
24.452653250242,24.613349133476,25.61491441196,25.434894100244,24.793649826254,24.149972906946
14.059152249083,14.825860292841,15.112675057305,17.490535561512,14.463321553559,16.293701939719
13.617064462654,27.046222032304,22.56251873322,26.915364173893,24.922025017887,22.926449169752
24.390229617231,24.370762852879,24.686397325058,24.722018984222,23.168645654855,24.165005892108
13.107130366906,16.809857355769,16.811786640448,16.801655424392,16.593825716304,16.588936927035
23.883483466,24.780475264726,23.886814927239,26.2359375,24.782281201338,26.886880243413
16.027371378388,17.02315303514,16.596627134046,15.905268418878,15.352548294869,19.115055433827
25.104977561952,25.364890316597,25.249703842948,26.830008517669,24.924676364342,24.852610953442
41.84476301635,41.326020444997,42.400809830903,42.390012349286,42.517003398082,42.073866783471
31.849777781431,30.678991807588,33.980853526244,32.967050913342,31.488696501628,34.584744771689
34.321691619514,32.617772262722,26.378759034925,27.638616597822,31.252323679224,31.929263133343
28.129591639077,28.651898268947,28.966618760936,29.367000448327,29.060153245732,28.860311892616
24.47224024073,25.914205602333,25.872137059006,24.881437698011,25.092319438458,24.59434134918
36.478268359394,36.827405725899,35.637333391403,35.812990834333,35.218070645622,35.654592972014
36.16235420733,35.786466084054,35.461884316232,36.105568310003,35.958013138498,35.606245748859
31.897102215719,31.949734043963,33.035305846321,32.729056529023,32.508340136129,32.563893969241
34.351689628347,34.876666014334,33.55271018803,34.425322132917,34.456243173409,35.120842629928
17.886833275904,18.603340968762,18.751886185661,19.617912215116,18.704629403202,20.218993878035
45.391477899151,48.278984422977,48.264900757606,48.775069156443,47.715367172243,47.55466673982
36.374679564018,36.958972402134,38.729081444991,38.372656337482,38.217857740172,36.39978535767
